"id","ultCot","cod","cotAtual","nAcoes","divYield","ultInsert","ultAt"
"36223","2023-09-18","CSUD3","16.1","41800000","6","2023-09-18 21:54:58","2023-09-18 21:54:58"
"36224","2023-09-18","MATD3","9","382330000","0.7","2023-09-18 21:54:59","2023-09-18 21:54:59"
"36225","2023-09-18","NGRD3","1.31","238662000","1.1","2023-09-18 21:55:02","2023-09-18 21:55:02"
"36226","2023-09-18","GRND3","6.99","902160000","20.5","2023-09-18 21:55:04","2023-09-18 21:55:04"
"36227","2023-09-18","TEND3","13.43","123094000","0","2023-09-18 21:55:06","2023-09-18 21:55:06"
"36228","2023-09-18","ELMD3","16.14","139984000","0","2023-09-18 21:55:10","2023-09-18 21:55:10"
"36229","2023-09-18","ALLD3","6.48","93220600","5.5","2023-09-18 21:55:11","2023-09-18 21:55:11"
"36230","2023-09-18","VLID3","18.43","81836000","3.5","2023-09-18 21:55:13","2023-09-18 21:55:13"
"36231","2023-09-18","CSED3","4","367049000","1.8","2023-09-18 21:55:15","2023-09-18 21:55:15"
"36232","2023-09-18","TRAD3","1.07","280147000","0","2023-09-18 21:55:19","2023-09-18 21:55:19"
"36233","2023-09-18","WIZC3","5.48","159907000","8.1","2023-09-18 21:55:21","2023-09-18 21:55:21"
"36234","2023-09-18","EZTC3","21.67","220989000","1.3","2023-09-18 21:55:26","2023-09-18 21:55:26"
"36235","2023-09-18","LVTC3","4.32","64663100","0.3","2023-09-18 21:55:27","2023-09-18 21:55:27"
"36236","2023-09-18","PDTC3","2.5","79215000","0","2023-09-18 21:55:29","2023-09-18 21:55:29"
"36237","2023-09-18","VULC3","21.39","245916000","3.5","2023-09-18 21:55:39","2023-09-18 21:55:39"
"36238","2023-09-18","SUZB3","52.05","1324120000","3.5","2023-09-18 21:55:45","2023-09-18 21:55:45"
"36239","2023-09-18","OSXB3","4.73","3148000","0","2023-09-18 21:55:47","2023-09-18 21:55:47"
"36240","2023-09-18","INTB3","22.02","327611000","0.8","2023-09-18 21:55:50","2023-09-18 21:55:50"
"36241","2023-09-18","LPSB3","2.55","147555000","0.8","2023-09-18 21:55:52","2023-09-18 21:55:52"
"36242","2023-09-18","AESB3","11.52","601927000","0","2023-09-18 21:55:53","2023-09-18 21:55:53"
"36243","2023-09-18","BMOB3","12.42","87003700","1.9","2023-09-18 21:55:54","2023-09-18 21:55:54"
"36244","2023-09-18","CAMB3","9.93","42275000","2.8","2023-09-18 21:55:56","2023-09-18 21:55:56"
"36245","2023-09-18","CRFB3","9.57","2107760000","2.3","2023-09-18 21:55:58","2023-09-18 21:55:58"
"36246","2023-09-18","CVCB3","2.27","443914000","0","2023-09-18 21:56:02","2023-09-18 21:56:02"
"36247","2023-09-18","CEAB3","5.22","308245000","0","2023-09-18 21:56:08","2023-09-18 21:56:08"
"36248","2023-09-18","VIVA3","27.26","236198000","1.3","2023-09-18 21:56:11","2023-09-18 21:56:11"
"36249","2023-09-18","FRTA3","2.28","2053610","0","2023-09-18 21:56:14","2023-09-18 21:56:14"
"36250","2023-09-18","LWSA3","6.58","595764000","0.8","2023-09-18 21:56:18","2023-09-18 21:56:18"
"36251","2023-09-18","PSSA3","27.03","646586000","2.5","2023-09-18 21:56:24","2023-09-18 21:56:24"
"36252","2023-09-18","KRSA3","0.98","773348000","0","2023-09-18 21:56:26","2023-09-18 21:56:26"
"36253","2023-09-18","CLSA3","5.33","187926000","0","2023-09-18 21:56:29","2023-09-18 21:56:29"
"36254","2023-09-18","OFSA3","21.8","53949000","2.9","2023-09-18 21:56:33","2023-09-18 21:56:33"
"36255","2023-09-18","GFSA3","4.24","63259000","0","2023-09-18 21:56:34","2023-09-18 21:56:34"
"36256","2023-09-18","TCSA3","3.83","73619000","0","2023-09-18 21:56:38","2023-09-18 21:56:38"
"36257","2023-09-18","HBSA3","4.59","760383000","0","2023-09-18 21:56:40","2023-09-18 21:56:40"
"36258","2023-09-18","DASA3","11.45","752800000","0.6","2023-09-18 21:56:42","2023-09-18 21:56:42"
"36259","2023-09-18","B3SA3","13.08","5819000000","3.1","2023-09-18 21:56:44","2023-09-18 21:56:44"
"36260","2023-09-18","LUPA3","2.36","39243000","0","2023-09-18 21:56:47","2023-09-18 21:56:47"
"36261","2023-09-18","ESPA3","1.62","361423000","0","2023-09-18 21:56:51","2023-09-18 21:56:51"
"36262","2023-09-18","UGPA3","19.17","1115210000","1.8","2023-09-18 21:56:56","2023-09-18 21:56:56"
"36263","2023-09-18","CSNA3","12.38","1326090000","23.6","2023-09-18 21:57:00","2023-09-18 21:57:00"
"36264","2023-09-18","SOMA3","7.48","784747000","1.4","2023-09-18 21:57:01","2023-09-18 21:57:01"
"36265","2023-09-18","TGMA3","26.09","66003000","6.1","2023-09-18 21:57:02","2023-09-18 21:57:02"
"36266","2023-09-18","SOJA3","13.97","117140000","0.6","2023-09-18 21:57:09","2023-09-18 21:57:09"
"36267","2023-09-18","SQIA3","27.19","87942000","0.2","2023-09-18 21:57:10","2023-09-18 21:57:10"
"36268","2023-09-18","VIIA3","0.73","2377080000","0","2023-09-18 21:57:12","2023-09-18 21:57:12"
"36269","2023-09-18","MDIA3","38.29","339000000","0.5","2023-09-18 21:57:15","2023-09-18 21:57:15"
"36270","2023-09-18","MEGA3","10.6","622731000","0","2023-09-18 21:57:19","2023-09-18 21:57:19"
"36271","2023-09-18","AURA33","31.8","70742500","4.6","2023-09-18 21:57:37","2023-09-18 21:57:37"
"36272","2023-09-19","EQMA3B","27.99","164184000","10","2023-09-19 21:40:15","2023-09-19 21:40:15"
"36273","2023-09-19","ELET6","38.3","2307100000","3.9","2023-09-19 21:40:19","2023-09-19 21:40:19"
"36274","2023-09-19","CEBR6","15.3","72082000","10.7","2023-09-19 21:40:24","2023-09-19 21:40:24"
"36275","2023-09-19","UNIP6","83.03","103876000","8.3","2023-09-19 21:40:27","2023-09-19 21:40:27"
"36276","2023-09-19","CRPG6","36.48","29019000","26.4","2023-09-19 21:40:34","2023-09-19 21:40:34"
"36277","2023-09-19","CPLE6","9","2982810000","3.7","2023-09-19 21:40:36","2023-09-19 21:40:36"
"36278","2023-09-19","BRGE6","10.99","73646000","7.1","2023-09-19 21:40:38","2023-09-19 21:40:38"
"36279","2023-09-19","RPAD6","7.99","84682000","0","2023-09-19 21:40:42","2023-09-19 21:40:42"
"36280","2023-09-19","SNSY5","3.94","7716000","0","2023-09-19 21:40:47","2023-09-19 21:40:47"
"36281","2023-09-19","CGAS5","129.01","132521000","10.1","2023-09-19 21:40:54","2023-09-19 21:40:54"
"36282","2023-09-19","COCE5","47.6","77855000","1.8","2023-09-19 21:41:19","2023-09-19 21:41:19"
"36283","2023-09-19","RAIZ4","3.9","10352500000","6","2023-09-19 21:41:28","2023-09-19 21:41:28"
"36284","2023-09-19","TXRX4","3","4259000","0","2023-09-19 21:41:32","2023-09-19 21:41:32"
"36285","2023-09-19","RNEW4","1.16","249484000","0","2023-09-19 21:41:34","2023-09-19 21:41:34"
"36286","2023-09-19","AZEV4","2.05","93142000","0","2023-09-19 21:41:38","2023-09-19 21:41:38"
"36287","2023-09-19","GOAU4","11.48","1033840000","10.1","2023-09-19 21:41:42","2023-09-19 21:41:42"
"36288","2023-09-19","RAPT4","11.8","329331000","4.3","2023-09-19 21:42:04","2023-09-19 21:42:04"
"36289","2023-09-19","HOOT4","2.32","18372000","0","2023-09-19 21:43:26","2023-09-19 21:43:26"
"36290","2023-09-19","PTNT4","8.98","48046500","3.5","2023-09-19 21:43:30","2023-09-19 21:43:30"
"36291","2023-09-19","EALT4","8.5","22500000","4.4","2023-09-19 21:43:38","2023-09-19 21:43:38"
"36292","2023-09-19","MWET4","9.51","2058000","0","2023-09-19 21:43:44","2023-09-19 21:43:44"
"36293","2023-09-19","PETR4","34.21","13044500000","27","2023-09-19 21:46:16","2023-09-19 21:46:16"
"36294","2023-09-19","SAPR4","4.69","1511210000","8","2023-09-19 21:47:03","2023-09-19 21:47:03"
"36295","2023-09-19","BOBR4","1.82","260510000","0","2023-09-19 21:47:24","2023-09-19 21:47:24"
"36296","2023-09-19","OIBR4","2.03","660304000","0","2023-09-19 21:47:32","2023-09-19 21:47:32"
"36297","2023-09-19","GGBR4","24.59","1757070000","13.2","2023-09-19 21:47:35","2023-09-19 21:47:35"
"36298","2023-09-19","DEXP4","9.95","94014000","2.7","2023-09-19 21:48:30","2023-09-19 21:48:30"
"36299","2023-09-19","ALUP4","9.81","914276000","5.5","2023-09-19 21:48:41","2023-09-19 21:48:41"
"36300","2023-09-19","INEP4","3.44","43399100","0","2023-09-19 21:50:16","2023-09-19 21:50:16"
"36301","2023-09-19","POMO4","6.05","946893000","5","2023-09-19 21:52:28","2023-09-19 21:52:28"
"36302","2023-09-19","CEDO4","16.1","10000000","0","2023-09-19 21:53:06","2023-09-19 21:53:06"
"36303","2023-09-19","TFCO4","12.62","159718000","1.8","2023-09-19 21:53:11","2023-09-19 21:53:11"
"36304","2023-09-19","KLBN4","4.66","5617890000","6","2023-09-19 21:56:14","2023-09-19 21:56:14"
"36305","2023-09-19","CTNM4","1.93","30636000","0","2023-09-19 21:57:37","2023-09-19 21:57:37"
"36306","2023-09-19","WLMM4","39.34","36414700","2.8","2023-09-19 21:57:46","2023-09-19 21:57:46"
"36307","2023-09-19","BALM4","10.25","9800000","2.1","2023-09-19 21:57:57","2023-09-19 21:57:57"
"36308","2023-09-19","AZUL4","13.53","348084000","0","2023-09-19 21:58:36","2023-09-19 21:58:36"
"36309","2023-09-19","RSUL4","67.4","6072130","4.2","2023-09-19 21:58:40","2023-09-19 21:58:40"
"36310","2023-09-19","SHUL4","7.62","357375000","3.9","2023-09-19 21:58:43","2023-09-19 21:58:43"
"36311","2023-09-19","RCSL4","1.36","127289000","0","2023-09-19 21:59:00","2023-09-19 21:59:00"
"36312","2023-09-19","WHRL4","4.55","1502790000","4.5","2023-09-19 21:59:04","2023-09-19 21:59:04"
"36313","2023-09-19","TRPL4","23.9","658883000","4.4","2023-09-19 21:59:08","2023-09-19 21:59:08"
"36314","2023-09-19","GOLL4","6.4","418739000","0","2023-09-19 21:59:23","2023-09-19 21:59:23"
"36315","2023-09-19","BDLL4","9.5","1600000","0","2023-09-19 21:59:30","2023-09-19 21:59:30"
"36316","2023-09-19","DOHL4","5.62","75645000","0","2023-09-19 21:59:34","2023-09-19 21:59:34"
"36317","2023-09-19","MGEL4","16.6","5783210","0","2023-09-19 21:59:37","2023-09-19 21:59:37"
"36318","2023-09-19","ENGI4","8.36","2039090000","3.6","2023-09-19 22:01:14","2023-09-19 22:01:14"
"36319","2023-09-19","BAUH4","71","5222000","1.7","2023-09-19 22:01:43","2023-09-19 22:01:43"
"36320","2023-09-19","CMIG4","12.91","2201370000","8.7","2023-09-19 22:02:45","2023-09-19 22:02:45"
"36321","2023-09-19","TAEE4","11.67","1033500000","9.7","2023-09-19 22:05:29","2023-09-19 22:05:29"
"36322","2023-09-19","EMAE4","68","36947000","2.9","2023-09-19 22:06:07","2023-09-19 22:06:07"
"36323","2023-09-19","SLED4","1.57","9635000","0","2023-09-19 22:06:37","2023-09-19 22:06:37"
"36324","2023-09-19","CLSC4","65.37","38572000","4.8","2023-09-19 22:07:56","2023-09-19 22:07:56"
"36325","2023-09-19","TELB4","12.99","86383000","0","2023-09-19 22:09:27","2023-09-19 22:09:27"
"36326","2023-09-19","HETA4","6.6","510000","0","2023-09-19 22:09:38","2023-09-19 22:09:38"
"36327","2023-09-19","MTSA4","52.48","8789730","6.2","2023-09-19 22:09:38","2023-09-19 22:09:38"
"36328","2023-09-19","ITSA4","9.31","9701410000","6.2","2023-09-19 22:09:39","2023-09-19 22:09:39"
"36329","2023-09-19","CTSA4","1.94","27825000","0","2023-09-19 22:09:40","2023-09-19 22:09:40"
"36330","2023-09-19","FESA4","50.04","88320000","6.5","2023-09-19 22:09:43","2023-09-19 22:09:43"
"36331","2023-09-19","TASA4","16.41","126634000","8.5","2023-09-19 22:09:45","2023-09-19 22:09:45"
"36332","2023-09-19","CGRA4","26.65","19401100","10","2023-09-19 22:09:46","2023-09-19 22:09:46"
"36333","2023-09-19","ALPA4","8.01","683062000","0","2023-09-19 22:09:50","2023-09-19 22:09:50"
"36334","2023-09-19","GEPA4","25.37","94433000","12.7","2023-09-19 22:09:53","2023-09-19 22:09:53"
"36335","2023-09-19","CTKA4","13.45","6205000","0","2023-09-19 22:09:57","2023-09-19 22:09:57"
"36336","2023-09-19","TEKA4","14.36","503000","0","2023-09-19 22:09:57","2023-09-19 22:09:57"
"36337","2023-09-19","HAGA4","1.28","11900000","0","2023-09-19 22:10:00","2023-09-19 22:10:00"
"36338","2023-09-19","EUCA4","12.98","92619000","6.1","2023-09-19 22:10:00","2023-09-19 22:10:00"
"36339","2023-09-19","ARZZ3","69.4","110989000","2.3","2023-09-19 22:10:02","2023-09-19 22:10:02"
"36340","2023-09-19","DOTZ3","0.92","132068000","0","2023-09-19 22:10:04","2023-09-19 22:10:04"
"36341","2023-09-19","PETZ3","5.31","462524000","0.5","2023-09-19 22:10:05","2023-09-19 22:10:05"
"36342","2023-09-19","AGXY3","4.76","170825000","0.8","2023-09-19 22:10:06","2023-09-19 22:10:06"
"36343","2023-09-19","CURY3","16.17","291875000","1.7","2023-09-19 22:10:07","2023-09-19 22:10:07"
"36344","2023-09-19","FLRY3","14.61","547191000","2.5","2023-09-19 22:10:08","2023-09-19 22:10:08"
"36345","2023-09-19","TUPY3","27.9","144178000","2.6","2023-09-19 22:10:08","2023-09-19 22:10:08"
"36346","2023-09-19","MBLY3","3.66","106490000","0","2023-09-19 22:10:10","2023-09-19 22:10:10"
"36347","2023-09-19","SHOW3","2.59","67413000","0","2023-09-19 22:10:18","2023-09-19 22:10:18"
"36348","2023-09-19","LAVV3","7.77","199534000","3.8","2023-09-19 22:10:19","2023-09-19 22:10:19"
"36349","2023-09-19","ODPV3","10.87","552496000","3.4","2023-09-19 22:10:20","2023-09-19 22:10:20"
"36350","2023-09-19","HAPV3","4.5","7539460000","0","2023-09-19 22:10:21","2023-09-19 22:10:21"
"36351","2023-09-19","ENEV3","11.93","1584450000","0","2023-09-19 22:10:30","2023-09-19 22:10:30"
"36352","2023-09-19","ABEV3","13.43","15753800000","5.7","2023-09-19 22:10:33","2023-09-19 22:10:33"
"36353","2023-09-19","RECV3","22.3","293234000","4.7","2023-09-19 22:10:35","2023-09-19 22:10:35"
"36354","2023-09-19","CBAV3","4.7","595833000","9.4","2023-09-19 22:10:40","2023-09-19 22:10:40"
"36355","2023-09-19","MGLU3","2.52","6748930000","0","2023-09-19 22:10:57","2023-09-19 22:10:57"
"36356","2023-09-19","ENJU3","1.4","202631000","0","2023-09-19 22:10:59","2023-09-19 22:10:59"
"36357","2023-09-19","BLAU3","16.76","179394000","4.6","2023-09-19 22:11:02","2023-09-19 22:11:02"
"36358","2023-09-19","VIVT3","44.46","1663560000","5.3","2023-09-19 22:11:03","2023-09-19 22:11:03"
"36359","2023-09-19","VITT3","12.22","143049000","2.7","2023-09-19 22:11:06","2023-09-19 22:11:06"
"36360","2023-09-19","WEST3","1.46","110498000","0","2023-09-19 22:11:07","2023-09-19 22:11:07"
"36361","2023-09-19","PORT3","13.65","439989000","3.4","2023-09-19 22:11:08","2023-09-19 22:11:08"
"36362","2023-09-19","RENT3","59.9","1060360000","2.3","2023-09-19 22:11:12","2023-09-19 22:11:12"
"36363","2023-09-19","MULT3","25.11","600761000","3.4","2023-09-19 22:11:14","2023-09-19 22:11:14"
"36364","2023-09-19","AFLT3","8.49","63085000","7","2023-09-19 22:11:15","2023-09-19 22:11:15"
"36365","2023-09-19","BRIT3","3.96","449095000","0.8","2023-09-19 22:11:17","2023-09-19 22:11:17"
"36366","2023-09-19","LIGT3","5.8","372555000","0","2023-09-19 22:11:19","2023-09-19 22:11:19"
"36367","2023-09-19","SMFT3","21.1","586242000","0","2023-09-19 22:11:20","2023-09-19 22:11:20"
"36368","2023-09-19","OPCT3","5.15","199960000","0","2023-09-19 22:11:25","2023-09-19 22:11:25"
"36369","2023-09-19","ENAT3","17.87","265807000","0.8","2023-09-19 22:11:26","2023-09-19 22:11:26"
"36370","2023-09-19","GMAT3","7.03","2209350000","0","2023-09-19 22:11:27","2023-09-19 22:11:27"
"36371","2023-09-19","TOTS3","26.9","617183000","1.6","2023-09-19 22:11:28","2023-09-19 22:11:28"
"36372","2023-09-19","JBSS3","18.64","2218120000","10.7","2023-09-19 22:11:29","2023-09-19 22:11:29"
"36373","2023-09-19","SGPS3","1.43","50000000","0","2023-09-19 22:11:31","2023-09-19 22:11:31"
"36374","2023-09-19","GGPS3","17.94","672170000","1.4","2023-09-19 22:11:32","2023-09-19 22:11:32"
"36375","2023-09-19","TIMS3","15.31","2420800000","5.5","2023-09-19 22:11:34","2023-09-19 22:11:34"
"36376","2023-09-19","MILS3","12.55","246309000","1.8","2023-09-19 22:11:36","2023-09-19 22:11:36"
"36377","2023-09-19","BMKS3","295.05","454750","19.6","2023-09-19 22:11:36","2023-09-19 22:11:36"
"36378","2023-09-19","TRIS3","5.75","186618000","2.4","2023-09-19 22:11:37","2023-09-19 22:11:37"
"36379","2023-09-19","TPIS3","3.89","44000000","4.7","2023-09-19 22:11:38","2023-09-19 22:11:38"
"36380","2023-09-19","BRFS3","9.47","1682470000","0","2023-09-19 22:11:40","2023-09-19 22:11:40"
"36381","2023-09-19","FRAS3","15.12","270016000","2.8","2023-09-19 22:11:43","2023-09-19 22:11:43"
"36382","2023-09-19","MLAS3","3.16","820539000","0","2023-09-19 22:11:45","2023-09-19 22:11:45"
"36383","2023-09-19","UCAS3","2.75","66086000","6.6","2023-09-19 22:11:47","2023-09-19 22:11:47"
"36384","2023-09-19","ORVR3","37.91","82950900","0","2023-09-19 22:11:49","2023-09-19 22:11:49"
"36385","2023-09-19","VIVR3","3.3","23478000","0","2023-09-19 22:11:50","2023-09-19 22:11:50"
"36386","2023-09-19","NUTR3","3.79","13244000","0","2023-09-19 22:11:50","2023-09-19 22:11:50"
"36387","2023-09-19","DIRR3","19.35","173500000","3.1","2023-09-19 22:11:56","2023-09-19 22:11:56"
"36388","2023-09-19","BRPR3","764.56","464000","883.2","2023-09-19 22:11:57","2023-09-19 22:11:57"
"36389","2023-09-19","MNPR3","15.99","7100000","0","2023-09-19 22:11:58","2023-09-19 22:11:58"
"36390","2023-09-19","RDOR3","27.8","2289290000","0.6","2023-09-19 22:12:02","2023-09-19 22:12:02"
"36391","2023-09-19","ECOR3","7.69","696334000","0.1","2023-09-19 22:12:03","2023-09-19 22:12:03"
"36392","2023-09-19","HBOR3","2.85","133851000","3.2","2023-09-19 22:12:03","2023-09-19 22:12:03"
"36393","2023-09-19","PRNR3","10.19","38908000","2.5","2023-09-19 22:12:04","2023-09-19 22:12:04"
"36394","2023-09-19","AALR3","9.01","118293000","0","2023-09-19 22:12:05","2023-09-19 22:12:05"
"36395","2023-09-19","PDGR3","4.08","3222000","0","2023-09-19 22:12:08","2023-09-19 22:12:08"
"36396","2023-09-19","ETER3","8.75","61777000","4.4","2023-09-19 22:12:09","2023-09-19 22:12:09"
"36397","2023-09-19","APER3","30.82","19562000","1.1","2023-09-19 22:12:10","2023-09-19 22:12:10"
"36398","2023-09-19","AMER3","0.81","902530000","0","2023-09-19 22:12:11","2023-09-19 22:12:11"
"36399","2023-09-19","FHER3","8.12","53857000","0","2023-09-19 22:12:12","2023-09-19 22:12:12"
"36400","2023-09-19","SEER3","6.16","128722000","0","2023-09-19 22:12:13","2023-09-19 22:12:13"
"36401","2023-09-19","EMBR3","17.55","740465000","0","2023-09-19 22:12:18","2023-09-19 22:12:18"
"36402","2023-09-19","VBBR3","19.12","1165000000","3.9","2023-09-19 22:12:22","2023-09-19 22:12:22"
"36403","2023-09-19","GUAR3","5.77","499200000","0.3","2023-09-19 22:12:23","2023-09-19 22:12:23"
"36404","2023-09-19","EPAR3","16.9","14861000","7.4","2023-09-19 22:12:25","2023-09-19 22:12:25"
"36405","2023-09-19","MOAR3","388","12251000","4.4","2023-09-19 22:12:26","2023-09-19 22:12:26"
"36406","2023-09-19","AMAR3","0.62","342843000","0","2023-09-19 22:12:28","2023-09-19 22:12:28"
"36407","2023-09-19","SCAR3","25.47","57737000","0","2023-09-19 22:12:28","2023-09-19 22:12:28"
"36408","2023-09-19","PCAR3","4.05","270139000","0","2023-09-19 22:12:29","2023-09-19 22:12:29"
"36409","2023-09-19","YDUQ3","20.33","309089000","1.4","2023-09-19 22:12:30","2023-09-19 22:12:30"
"36410","2023-09-19","LJQQ3","4.3","187290000","0","2023-09-19 22:12:31","2023-09-19 22:12:31"
"36411","2023-09-19","NEXP3","5.67","2655570","0","2023-09-19 22:12:33","2023-09-19 22:12:33"
"36412","2023-09-19","SBSP3","60.8","683510000","2.1","2023-09-19 22:12:38","2023-09-19 22:12:38"
"36413","2023-09-19","RRRP3","32.59","239985000","0","2023-09-19 22:12:39","2023-09-19 22:12:39"
"36414","2023-09-19","ATMP3","2.39","26710000","0","2023-09-19 22:12:41","2023-09-19 22:12:41"
"36415","2023-09-19","ZAMP3","6.03","275355000","0","2023-09-19 22:12:43","2023-09-19 22:12:43"
"36416","2023-09-19","GSHP3","13.89","1928770","0","2023-09-19 22:12:49","2023-09-19 22:12:49"
"36417","2023-09-19","STBP3","9.32","864170000","4.8","2023-09-19 22:12:56","2023-09-19 22:12:56"
"36418","2023-09-19","AMBP3","21.52","112936000","0.6","2023-09-19 22:12:56","2023-09-19 22:12:56"
"36419","2023-09-19","SMTO3","40.59","354011000","4.1","2023-09-19 22:13:00","2023-09-19 22:13:00"
"36420","2023-09-19","ALSO3","23.22","573937000","2.2","2023-09-19 22:13:02","2023-09-19 22:13:02"
"36421","2023-09-19","AGRO3","27.85","102377000","11.6","2023-09-19 22:13:03","2023-09-19 22:13:03"
"36422","2023-09-19","CCRO3","12.86","2020000000","2.6","2023-09-19 22:13:04","2023-09-19 22:13:04"
"36423","2023-09-19","VAMO3","9.95","1104320000","2.6","2023-09-19 22:13:07","2023-09-19 22:13:07"
"36424","2023-09-19","PRIO3","48.71","887229000","0","2023-09-19 22:13:09","2023-09-19 22:13:09"
"36425","2023-09-19","VVEO3","17.69","322821000","1.4","2023-09-19 22:13:11","2023-09-19 22:13:11"
"36426","2023-09-19","DXCO3","8.01","820566000","3.9","2023-09-19 22:13:13","2023-09-19 22:13:13"
"36427","2023-09-19","NTCO3","15.25","1383150000","0","2023-09-19 22:13:13","2023-09-19 22:13:13"
"36428","2023-09-19","ONCO3","11.59","527482000","0","2023-09-19 22:13:14","2023-09-19 22:13:14"
"36429","2023-09-19","PGMN3","3.57","463830000","5","2023-09-19 22:13:19","2023-09-19 22:13:19"
"36430","2023-09-19","CMIN3","4.46","5485340000","20.4","2023-09-19 22:13:20","2023-09-19 22:13:20"
"36431","2023-09-19","LOGN3","47.18","107059000","0","2023-09-19 22:13:22","2023-09-19 22:13:22"
"36432","2023-09-19","COGN3","2.74","1876610000","0","2023-09-19 22:13:22","2023-09-19 22:13:22"
"36433","2023-09-19","EVEN3","7.18","200000000","2.2","2023-09-19 22:13:24","2023-09-19 22:13:24"
"36434","2023-09-19","TTEN3","13.91","498298000","0","2023-09-19 22:13:25","2023-09-19 22:13:25"
"36435","2023-09-19","LREN3","14.6","963227000","5","2023-09-19 22:13:25","2023-09-19 22:13:25"
"36436","2023-09-19","JFEN3","2.6","21041000","0","2023-09-19 22:13:27","2023-09-19 22:13:27"
"36437","2023-09-19","TECN3","3.4","70906000","2.5","2023-09-19 22:13:27","2023-09-19 22:13:27"
"36438","2023-09-19","CSAN3","18.4","1874070000","2.3","2023-09-19 22:13:30","2023-09-19 22:13:30"
"36439","2023-09-19","PFRM3","3.93","123813000","4.4","2023-09-19 22:13:34","2023-09-19 22:13:34"
"36440","2023-09-19","ATOM3","2.29","23805000","14","2023-09-19 22:13:35","2023-09-19 22:13:35"
"36441","2023-09-19","BIOM3","5.18","81288000","0","2023-09-19 22:13:36","2023-09-19 22:13:36"
"36442","2023-09-19","ANIM3","3.42","403869000","0","2023-09-19 22:13:44","2023-09-19 22:13:44"
"36443","2023-09-19","IFCM3","1.56","387336000","0","2023-09-19 22:13:47","2023-09-19 22:13:47"
"36444","2023-09-19","PMAM3","5","43404000","0","2023-09-19 22:13:48","2023-09-19 22:13:48"
"36445","2023-09-19","PNVL3","12.18","150377000","1.8","2023-09-19 22:13:50","2023-09-19 22:13:50"
"36446","2023-09-19","EQTL3","33.28","1145350000","1","2023-09-19 22:13:52","2023-09-19 22:13:52"
"36447","2023-09-19","SEQL3","0.53","206985000","0","2023-09-19 22:13:57","2023-09-19 22:13:57"
"36448","2023-09-19","PLPL3","9.97","204256000","1.6","2023-09-19 22:13:58","2023-09-19 22:13:58"
"36449","2023-09-19","KEPL3","11.95","179720000","9.5","2023-09-19 22:13:59","2023-09-19 22:13:59"
"36450","2023-09-19","ARML3","12.3","346016000","2.8","2023-09-19 22:14:02","2023-09-19 22:14:02"
"36451","2023-09-19","CAML3","8.18","350000000","3.6","2023-09-19 22:14:02","2023-09-19 22:14:02"
"36452","2023-09-19","JALL3","9.15","294697000","4.8","2023-09-19 22:14:05","2023-09-19 22:14:05"
"36453","2023-09-19","RAIL3","23.75","1854870000","0.3","2023-09-19 22:14:07","2023-09-19 22:14:07"
"36454","2023-09-19","CIEL3","3.43","2716820000","8.5","2023-09-19 22:14:09","2023-09-19 22:14:09"
"36455","2023-09-19","MNDL3","55","2480000","0","2023-09-19 22:14:12","2023-09-19 22:14:12"
"36456","2023-09-19","RADL3","27","1718010000","1.2","2023-09-19 22:14:12","2023-09-19 22:14:12"
"36457","2023-09-19","PTBL3","6.05","140987000","3.5","2023-09-19 22:14:14","2023-09-19 22:14:14"
"36458","2023-09-19","QUAL3","2.96","284014000","2.7","2023-09-19 22:14:16","2023-09-19 22:14:16"
"36459","2023-09-19","MEAL3","1.86","286370000","0","2023-09-19 22:14:17","2023-09-19 22:14:17"
"36460","2023-09-19","DESK3","15.42","115243000","0.1","2023-09-19 22:14:19","2023-09-19 22:14:19"
"36461","2023-09-19","MYPK3","14.41","153720000","3.5","2023-09-19 22:14:21","2023-09-19 22:14:21"
"36462","2023-09-19","ALPK3","4.5","214427000","0","2023-09-19 22:14:23","2023-09-19 22:14:23"
"36463","2023-09-19","MELK3","4.46","206269000","7.5","2023-09-19 22:14:25","2023-09-19 22:14:25"
"36464","2023-09-19","NINJ3","4.37","50797000","0","2023-09-19 22:14:32","2023-09-19 22:14:32"
"36465","2023-09-19","MOVI3","12.46","362302000","3.4","2023-09-19 22:14:44","2023-09-19 22:14:44"
"36466","2023-09-19","IGTI3","2.76","2104090000","1.1","2023-09-19 22:15:04","2023-09-19 22:15:04"
"36467","2023-09-19","POSI3","7.47","141800000","6.9","2023-09-19 22:15:11","2023-09-19 22:15:11"
"36468","2023-09-19","AERI3","0.9","766213000","0","2023-09-19 22:15:14","2023-09-19 22:15:14"
"36469","2023-09-19","RDNI3","5.11","43770000","2.8","2023-09-19 22:15:18","2023-09-19 22:15:18"
"36470","2023-09-19","RANI3","12.82","246359000","6.9","2023-09-19 22:15:19","2023-09-19 22:15:19"
"36471","2023-09-19","ROMI3","12.65","88734000","7.2","2023-09-19 22:15:19","2023-09-19 22:15:19"
"36472","2023-09-19","BAHI3","10.7","26390600","0","2023-09-19 22:15:22","2023-09-19 22:15:22"
"36473","2023-09-19","ASAI3","12.06","1351460000","0.7","2023-09-19 22:15:28","2023-09-19 22:15:28"
"36474","2023-09-19","CASH3","6.14","86548600","0","2023-09-19 22:15:30","2023-09-19 22:15:30"
"36475","2023-09-19","SIMH3","9.21","838408000","1.7","2023-09-19 22:15:30","2023-09-19 22:15:30"
